LSOA_code,outcome_type,crime_type,date_month,2019,2020,2021,2022
649,0,7,3,1,0,0,0
908,1,1,3,1,0,0,0
649,0,1,3,1,0,0,0
1055,1,8,3,1,0,0,0
1032,0,8,3,1,0,0,0
603,0,1,3,1,0,0,0
603,0,5,3,1,0,0,0
910,1,5,3,1,0,0,0
908,0,5,3,1,0,0,0
667,0,8,3,1,0,0,0
686,0,8,3,1,0,0,0
535,1,8,3,1,0,0,0
702,0,9,3,1,0,0,0
449,1,2,3,1,0,0,0
449,1,2,3,1,0,0,0
449,1,2,3,1,0,0,0
494,1,5,3,1,0,0,0
651,0,7,3,1,0,0,0
1100,0,8,3,1,0,0,0
908,1,9,3,1,0,0,0
823,0,1,3,1,0,0,0
455,0,8,3,1,0,0,0
804,0,1,3,1,0,0,0
587,1,9,3,1,0,0,0
658,0,0,3,1,0,0,0
908,0,5,3,1,0,0,0
908,0,5,3,1,0,0,0
510,1,3,3,1,0,0,0
995,0,8,3,1,0,0,0
649,0,8,3,1,0,0,0
693,0,1,3,1,0,0,0
535,0,8,3,1,0,0,0
471,0,8,3,1,0,0,0
994,0,8,3,1,0,0,0
537,0,8,3,1,0,0,0
476,0,8,3,1,0,0,0
1150,0,8,3,1,0,0,0
908,0,8,3,1,0,0,0
573,0,8,3,1,0,0,0
789,0,8,3,1,0,0,0
733,0,1,3,1,0,0,0
563,0,8,3,1,0,0,0
470,0,5,3,1,0,0,0
876,1,5,3,1,0,0,0
640,0,8,3,1,0,0,0
614,1,9,3,1,0,0,0
581,0,5,3,1,0,0,0
708,0,8,3,1,0,0,0
708,0,8,3,1,0,0,0
675,0,8,3,1,0,0,0
910,0,8,3,1,0,0,0
1025,0,8,3,1,0,0,0
1025,0,8,3,1,0,0,0
674,0,5,3,1,0,0,0
651,0,8,3,1,0,0,0
470,0,8,3,1,0,0,0
992,0,8,3,1,0,0,0
559,1,2,3,1,0,0,0
535,0,8,3,1,0,0,0
511,0,8,3,1,0,0,0
483,1,8,3,1,0,0,0
933,0,8,3,1,0,0,0
983,0,8,3,1,0,0,0
994,0,8,3,1,0,0,0
481,0,8,3,1,0,0,0
1161,1,8,3,1,0,0,0
471,1,5,3,1,0,0,0
443,1,2,3,1,0,0,0
817,0,8,3,1,0,0,0
792,0,5,3,1,0,0,0
993,0,9,3,1,0,0,0
1061,0,8,3,1,0,0,0
606,1,2,3,1,0,0,0
1052,0,8,3,1,0,0,0
461,0,8,3,1,0,0,0
536,1,2,3,1,0,0,0
1006,1,8,3,1,0,0,0
976,1,8,3,1,0,0,0
1039,1,8,3,1,0,0,0
1102,0,8,3,1,0,0,0
970,0,5,3,1,0,0,0
458,0,0,3,1,0,0,0
522,1,8,3,1,0,0,0
840,0,3,3,1,0,0,0
668,0,8,3,1,0,0,0
727,0,8,3,1,0,0,0
1000,0,9,3,1,0,0,0
434,1,8,3,1,0,0,0
434,1,8,3,1,0,0,0
713,0,8,3,1,0,0,0
607,1,9,3,1,0,0,0
607,1,9,3,1,0,0,0
1044,0,8,3,1,0,0,0
943,1,2,3,1,0,0,0
611,1,5,3,1,0,0,0
479,0,5,3,1,0,0,0
910,0,8,3,1,0,0,0
745,0,5,3,1,0,0,0
745,0,5,3,1,0,0,0
475,1,9,3,1,0,0,0
432,0,5,3,1,0,0,0
688,0,8,3,1,0,0,0
546,1,2,3,1,0,0,0
610,0,8,3,1,0,0,0
615,1,9,3,1,0,0,0
941,1,8,3,1,0,0,0
507,0,5,3,1,0,0,0
752,0,8,3,1,0,0,0
950,1,8,3,1,0,0,0
432,1,2,3,1,0,0,0
911,0,8,3,1,0,0,0
436,0,1,3,1,0,0,0
1011,0,8,3,1,0,0,0
1161,1,5,3,1,0,0,0
466,1,8,3,1,0,0,0
1017,1,2,3,1,0,0,0
328,1,3,3,1,0,0,0
704,0,8,3,1,0,0,0
480,1,8,3,1,0,0,0
727,0,8,3,1,0,0,0
1152,0,8,3,1,0,0,0
995,0,8,3,1,0,0,0
537,1,8,3,1,0,0,0
937,0,9,3,1,0,0,0
536,1,2,3,1,0,0,0
790,0,5,3,1,0,0,0
564,1,8,3,1,0,0,0
564,1,8,3,1,0,0,0
789,0,8,3,1,0,0,0
819,0,8,3,1,0,0,0
442,0,8,3,1,0,0,0
993,1,3,3,1,0,0,0
902,0,8,3,1,0,0,0
1007,1,8,3,1,0,0,0
976,1,2,3,1,0,0,0
586,1,9,3,1,0,0,0
500,0,8,3,1,0,0,0
1163,0,8,3,1,0,0,0
463,0,8,3,1,0,0,0
1013,0,8,3,1,0,0,0
786,0,8,3,1,0,0,0
679,0,5,3,1,0,0,0
736,1,4,3,1,0,0,0
894,0,5,3,1,0,0,0
524,1,8,3,1,0,0,0
524,1,9,3,1,0,0,0
524,1,8,3,1,0,0,0
1000,0,8,3,1,0,0,0
744,0,6,3,1,0,0,0
994,0,8,3,1,0,0,0
458,0,8,3,1,0,0,0
1000,0,9,3,1,0,0,0
651,0,9,3,1,0,0,0
496,0,8,3,1,0,0,0
924,0,8,3,1,0,0,0
1085,0,3,3,1,0,0,0
1049,0,8,3,1,0,0,0
1064,1,2,3,1,0,0,0
458,0,8,3,1,0,0,0
567,0,8,3,1,0,0,0
303,0,2,3,1,0,0,0
537,1,4,3,1,0,0,0
674,0,8,3,1,0,0,0
438,0,8,3,1,0,0,0
529,0,8,3,1,0,0,0
1044,0,8,3,1,0,0,0
907,1,5,3,1,0,0,0
665,0,8,3,1,0,0,0
556,0,8,3,1,0,0,0
522,0,8,3,1,0,0,0
767,0,8,3,1,0,0,0
767,1,8,3,1,0,0,0
696,0,9,3,1,0,0,0
891,0,9,3,1,0,0,0
956,0,8,3,1,0,0,0
911,1,8,3,1,0,0,0
891,1,9,3,1,0,0,0
636,0,5,3,1,0,0,0
636,0,3,3,1,0,0,0
1000,0,5,3,1,0,0,0
994,1,9,3,1,0,0,0
894,0,8,3,1,0,0,0
535,1,9,3,1,0,0,0
617,1,8,3,1,0,0,0
535,1,9,3,1,0,0,0
563,1,3,3,1,0,0,0
844,1,8,3,1,0,0,0
994,0,5,3,1,0,0,0
535,1,1,3,1,0,0,0
1146,1,9,3,1,0,0,0
583,1,5,3,1,0,0,0
1057,0,5,3,1,0,0,0
709,0,8,3,1,0,0,0
532,0,1,3,1,0,0,0
891,1,8,3,1,0,0,0
773,0,8,3,1,0,0,0
993,1,9,3,1,0,0,0
1009,1,8,3,1,0,0,0
1009,1,8,3,1,0,0,0
1009,1,8,3,1,0,0,0
1009,1,8,3,1,0,0,0
939,1,8,3,1,0,0,0
860,0,8,3,1,0,0,0
883,0,8,3,1,0,0,0
441,1,5,3,1,0,0,0
441,0,9,3,1,0,0,0
857,1,5,3,1,0,0,0
586,1,2,3,1,0,0,0
909,1,4,3,1,0,0,0
769,0,8,3,1,0,0,0
800,1,7,3,1,0,0,0
993,1,8,3,1,0,0,0
879,0,8,3,1,0,0,0
891,1,8,3,1,0,0,0
879,0,8,3,1,0,0,0
800,1,7,3,1,0,0,0
907,1,1,3,1,0,0,0
474,1,8,3,1,0,0,0
677,1,8,3,1,0,0,0
962,1,8,3,1,0,0,0
891,1,1,3,1,0,0,0
1065,0,8,3,1,0,0,0
1009,1,1,3,1,0,0,0
871,0,5,3,1,0,0,0
617,1,8,3,1,0,0,0
1088,0,5,3,1,0,0,0
919,0,3,3,1,0,0,0
1066,0,8,3,1,0,0,0
767,0,8,3,1,0,0,0
907,1,5,3,1,0,0,0
1037,1,1,3,1,0,0,0
833,1,8,3,1,0,0,0
1037,0,8,3,1,0,0,0
639,1,5,3,1,0,0,0
909,0,8,3,1,0,0,0
630,0,8,3,1,0,0,0
1059,0,8,3,1,0,0,0
911,1,8,3,1,0,0,0
615,1,9,3,1,0,0,0
911,1,8,3,1,0,0,0
1067,0,5,3,1,0,0,0
1067,0,8,3,1,0,0,0
707,0,8,3,1,0,0,0
981,0,8,3,1,0,0,0
816,0,8,3,1,0,0,0
816,0,8,3,1,0,0,0
1050,1,2,3,1,0,0,0
615,1,9,3,1,0,0,0
891,1,9,3,1,0,0,0
587,1,9,3,1,0,0,0
583,0,8,3,1,0,0,0
476,1,6,3,1,0,0,0
907,1,9,3,1,0,0,0
891,1,9,3,1,0,0,0
1051,0,9,3,1,0,0,0
475,1,8,3,1,0,0,0
1017,0,8,3,1,0,0,0
960,0,8,3,1,0,0,0
960,1,8,3,1,0,0,0
1003,1,8,3,1,0,0,0
922,0,8,3,1,0,0,0
994,0,6,3,1,0,0,0
794,0,8,3,1,0,0,0
779,1,8,3,1,0,0,0
845,1,2,3,1,0,0,0
845,1,8,3,1,0,0,0
983,0,5,3,1,0,0,0
983,0,5,3,1,0,0,0
1075,0,5,3,1,0,0,0
983,1,8,3,1,0,0,0
865,0,8,3,1,0,0,0
877,0,8,3,1,0,0,0
1161,1,5,3,1,0,0,0
1146,1,8,3,1,0,0,0
464,1,8,3,1,0,0,0
891,1,9,3,1,0,0,0
489,1,5,3,1,0,0,0
993,1,9,3,1,0,0,0
431,0,3,3,1,0,0,0
902,1,8,3,1,0,0,0
984,1,9,3,1,0,0,0
681,1,2,3,1,0,0,0
464,1,5,3,1,0,0,0
891,0,8,3,1,0,0,0
995,1,3,3,1,0,0,0
580,0,8,3,1,0,0,0
983,0,8,3,1,0,0,0
914,0,2,3,1,0,0,0
994,1,2,3,1,0,0,0
474,1,9,3,1,0,0,0
680,0,1,3,1,0,0,0
965,0,8,3,1,0,0,0
676,1,9,3,1,0,0,0
996,0,1,3,1,0,0,0
919,1,9,3,1,0,0,0
697,0,8,3,1,0,0,0
591,1,9,3,1,0,0,0
933,0,8,3,1,0,0,0
714,0,8,3,1,0,0,0
988,1,9,3,1,0,0,0
1087,0,8,3,1,0,0,0
950,0,8,3,1,0,0,0
487,0,5,3,1,0,0,0
716,1,8,3,1,0,0,0
583,0,8,3,1,0,0,0
448,0,8,3,1,0,0,0
1161,0,8,3,1,0,0,0
443,1,8,3,1,0,0,0
908,0,8,3,1,0,0,0
1161,0,8,3,1,0,0,0
853,1,2,3,1,0,0,0
1051,1,8,3,1,0,0,0
1055,0,1,3,1,0,0,0
663,0,8,3,1,0,0,0
891,0,8,3,1,0,0,0
767,0,8,3,1,0,0,0
750,1,9,3,1,0,0,0
677,0,3,3,1,0,0,0
752,0,8,3,1,0,0,0
677,0,3,3,1,0,0,0
991,0,8,3,1,0,0,0
1053,1,8,3,1,0,0,0
1051,0,9,3,1,0,0,0
461,0,8,3,1,0,0,0
441,0,8,3,1,0,0,0
907,1,8,3,1,0,0,0
750,0,8,3,1,0,0,0
535,0,9,3,1,0,0,0
891,1,3,3,1,0,0,0
891,1,3,3,1,0,0,0
605,1,8,3,1,0,0,0
1059,1,2,3,1,0,0,0
440,0,9,3,1,0,0,0
995,0,8,3,1,0,0,0
1029,1,9,3,1,0,0,0
587,1,9,3,1,0,0,0
710,0,8,3,1,0,0,0
941,0,1,3,1,0,0,0
994,1,2,3,1,0,0,0
791,0,8,3,1,0,0,0
891,0,2,3,1,0,0,0
838,0,9,3,1,0,0,0
817,0,8,3,1,0,0,0
1085,1,4,3,1,0,0,0
615,0,8,3,1,0,0,0
615,0,8,3,1,0,0,0
1021,0,8,3,1,0,0,0
562,1,8,3,1,0,0,0
615,0,8,3,1,0,0,0
1161,1,5,3,1,0,0,0
474,1,8,3,1,0,0,0
1161,1,5,3,1,0,0,0
543,1,2,3,1,0,0,0
663,0,8,3,1,0,0,0
941,0,8,3,1,0,0,0
910,1,8,3,1,0,0,0
919,1,9,3,1,0,0,0
434,1,8,3,1,0,0,0
434,0,8,3,1,0,0,0
888,0,3,3,1,0,0,0
891,1,9,3,1,0,0,0
891,1,9,3,1,0,0,0
891,1,9,3,1,0,0,0
962,0,9,3,1,0,0,0
1042,1,8,3,1,0,0,0
994,0,8,3,1,0,0,0
444,0,5,3,1,0,0,0
169,0,8,3,1,0,0,0
508,0,8,3,1,0,0,0
961,0,8,3,1,0,0,0
805,0,8,3,1,0,0,0
628,0,8,3,1,0,0,0
977,0,8,3,1,0,0,0
583,0,5,3,1,0,0,0
844,0,8,3,1,0,0,0
521,0,1,3,1,0,0,0
840,1,8,3,1,0,0,0
791,0,8,3,1,0,0,0
1021,1,8,3,1,0,0,0
460,1,2,3,1,0,0,0
538,1,1,3,1,0,0,0
475,1,2,3,1,0,0,0
568,0,8,3,1,0,0,0
994,1,9,3,1,0,0,0
1027,0,3,3,1,0,0,0
962,1,8,3,1,0,0,0
784,0,8,3,1,0,0,0
750,0,9,3,1,0,0,0
978,0,8,3,1,0,0,0
891,1,9,3,1,0,0,0
310,1,2,3,1,0,0,0
860,1,9,3,1,0,0,0
860,1,5,3,1,0,0,0
630,0,8,3,1,0,0,0
630,0,8,3,1,0,0,0
573,0,8,3,1,0,0,0
609,0,8,3,1,0,0,0
860,0,8,3,1,0,0,0
902,1,8,3,1,0,0,0
968,0,5,3,1,0,0,0
891,1,1,3,1,0,0,0
478,0,8,3,1,0,0,0
540,0,5,3,1,0,0,0
475,1,2,3,1,0,0,0
891,1,5,3,1,0,0,0
714,1,2,3,1,0,0,0
1161,1,2,3,1,0,0,0
909,1,5,3,1,0,0,0
573,1,3,3,1,0,0,0
784,1,2,3,1,0,0,0
532,0,8,3,1,0,0,0
860,1,9,3,1,0,0,0
667,1,8,3,1,0,0,0
860,1,2,3,1,0,0,0
573,1,7,3,1,0,0,0
790,1,9,3,1,0,0,0
587,1,9,3,1,0,0,0
1165,1,2,3,1,0,0,0
999,1,8,3,1,0,0,0
964,1,2,3,1,0,0,0
999,1,9,3,1,0,0,0
999,1,2,3,1,0,0,0
763,1,8,3,1,0,0,0
999,1,8,3,1,0,0,0
891,0,8,3,1,0,0,0
754,1,2,3,1,0,0,0
964,0,8,3,1,0,0,0
467,1,2,3,1,0,0,0
805,1,5,3,1,0,0,0
958,1,3,3,1,0,0,0
958,1,2,3,1,0,0,0
467,1,5,3,1,0,0,0
746,1,2,3,1,0,0,0
460,1,2,3,1,0,0,0
578,1,7,3,1,0,0,0
992,1,8,3,1,0,0,0
891,1,8,3,1,0,0,0
1048,1,8,3,1,0,0,0
1161,1,2,3,1,0,0,0
1161,1,2,3,1,0,0,0
1048,0,8,3,1,0,0,0
533,1,8,3,1,0,0,0
434,1,2,3,1,0,0,0
1073,0,8,3,1,0,0,0
959,0,8,3,1,0,0,0
873,1,9,3,1,0,0,0
455,0,8,3,1,0,0,0
906,1,8,3,1,0,0,0
993,1,9,3,1,0,0,0
455,0,8,3,1,0,0,0
455,0,8,3,1,0,0,0
993,1,9,3,1,0,0,0
431,0,8,3,1,0,0,0
608,0,8,3,1,0,0,0
1000,0,8,3,1,0,0,0
891,1,2,3,1,0,0,0
860,0,5,3,1,0,0,0
535,1,8,3,1,0,0,0
461,1,2,3,1,0,0,0
449,0,8,3,1,0,0,0
750,1,5,3,1,0,0,0
891,1,5,3,1,0,0,0
774,1,8,3,1,0,0,0
535,1,8,3,1,0,0,0
586,1,9,3,1,0,0,0
475,1,2,3,1,0,0,0
470,1,2,3,1,0,0,0
988,1,9,3,1,0,0,0
452,1,2,3,1,0,0,0
995,1,8,3,1,0,0,0
965,1,2,3,1,0,0,0
938,1,5,3,1,0,0,0
627,1,7,3,1,0,0,0
523,1,8,3,1,0,0,0
993,1,9,3,1,0,0,0
993,1,9,3,1,0,0,0
805,0,8,3,1,0,0,0
491,1,8,3,1,0,0,0
1062,1,1,3,1,0,0,0
523,0,8,3,1,0,0,0
778,1,8,3,1,0,0,0
487,0,8,3,1,0,0,0
668,1,5,3,1,0,0,0
1058,1,4,3,1,0,0,0
782,0,8,3,1,0,0,0
1161,1,9,3,1,0,0,0
994,1,8,3,1,0,0,0
1051,1,8,3,1,0,0,0
1161,1,2,3,1,0,0,0
665,1,9,3,1,0,0,0
933,0,9,3,1,0,0,0
615,1,2,3,1,0,0,0
474,0,8,3,1,0,0,0
860,1,8,3,1,0,0,0
491,1,8,3,1,0,0,0
1059,1,8,3,1,0,0,0
994,1,3,3,1,0,0,0
323,1,7,3,1,0,0,0
621,1,8,3,1,0,0,0
1161,1,9,3,1,0,0,0
1054,1,8,3,1,0,0,0
1069,0,6,3,1,0,0,0
1054,0,5,3,1,0,0,0
995,1,2,3,1,0,0,0
849,1,2,3,1,0,0,0
996,0,8,3,1,0,0,0
784,0,8,3,1,0,0,0
996,0,8,3,1,0,0,0
1021,1,2,3,1,0,0,0
1072,0,8,3,1,0,0,0
579,0,3,3,1,0,0,0
899,0,8,3,1,0,0,0
754,0,8,3,1,0,0,0
835,1,2,3,1,0,0,0
774,1,8,3,1,0,0,0
461,0,8,3,1,0,0,0
1063,0,8,3,1,0,0,0
461,0,5,3,1,0,0,0
481,0,9,3,1,0,0,0
914,1,8,3,1,0,0,0
707,0,8,3,1,0,0,0
604,0,5,3,1,0,0,0
707,0,8,3,1,0,0,0
758,0,8,3,1,0,0,0
696,0,8,3,1,0,0,0
1161,1,2,3,1,0,0,0
758,0,8,3,1,0,0,0
1091,1,7,3,1,0,0,0
879,0,8,3,1,0,0,0
983,0,5,3,1,0,0,0
607,0,9,3,1,0,0,0
778,0,9,3,1,0,0,0
924,0,1,3,1,0,0,0
996,0,8,3,1,0,0,0
1054,1,9,3,1,0,0,0
983,0,8,3,1,0,0,0
519,0,8,3,1,0,0,0
1063,0,9,3,1,0,0,0
993,0,8,3,1,0,0,0
1053,0,8,3,1,0,0,0
537,1,2,3,1,0,0,0
746,0,9,3,1,0,0,0
853,0,8,3,1,0,0,0
474,0,8,3,1,0,0,0
981,0,1,3,1,0,0,0
1056,0,8,3,1,0,0,0
918,0,8,3,1,0,0,0
535,1,8,3,1,0,0,0
1019,0,8,3,1,0,0,0
1019,0,5,3,1,0,0,0
813,0,8,3,1,0,0,0
780,1,8,3,1,0,0,0
451,0,8,3,1,0,0,0
859,0,8,3,1,0,0,0
910,0,8,3,1,0,0,0
666,0,8,3,1,0,0,0
1100,1,8,3,1,0,0,0
1161,0,8,3,1,0,0,0
1002,0,8,3,1,0,0,0
914,0,1,3,1,0,0,0
724,0,5,3,1,0,0,0
821,0,8,3,1,0,0,0
607,0,5,3,1,0,0,0
977,1,8,3,1,0,0,0
551,0,5,3,1,0,0,0
587,1,2,3,1,0,0,0
548,1,8,3,1,0,0,0
548,0,0,3,1,0,0,0
994,1,9,3,1,0,0,0
681,0,8,3,1,0,0,0
1161,0,5,3,1,0,0,0
1161,0,5,3,1,0,0,0
1161,0,5,3,1,0,0,0
677,0,8,3,1,0,0,0
624,0,5,3,1,0,0,0
1161,1,5,3,1,0,0,0
735,0,9,3,1,0,0,0
582,0,7,3,1,0,0,0
994,1,5,3,1,0,0,0
563,0,9,3,1,0,0,0
487,1,8,3,1,0,0,0
688,1,4,3,1,0,0,0
538,0,1,3,1,0,0,0
463,0,8,3,1,0,0,0
535,0,8,3,1,0,0,0
538,0,8,3,1,0,0,0
978,1,8,3,1,0,0,0
1053,1,4,3,1,0,0,0
483,0,8,3,1,0,0,0
1163,0,8,3,1,0,0,0
775,0,8,3,1,0,0,0
775,0,8,3,1,0,0,0
860,1,9,3,1,0,0,0
904,0,5,3,1,0,0,0
770,1,9,3,1,0,0,0
587,0,8,3,1,0,0,0
767,0,8,3,1,0,0,0
588,0,8,3,1,0,0,0
994,1,8,3,1,0,0,0
787,0,8,3,1,0,0,0
835,0,8,3,1,0,0,0
1162,1,2,3,1,0,0,0
994,1,9,3,1,0,0,0
1053,0,8,3,1,0,0,0
536,1,2,3,1,0,0,0
448,0,5,3,1,0,0,0
835,0,8,3,1,0,0,0
806,0,1,3,1,0,0,0
860,1,9,3,1,0,0,0
718,1,2,3,1,0,0,0
546,0,8,3,1,0,0,0
684,0,8,3,1,0,0,0
475,0,8,3,1,0,0,0
797,0,8,3,1,0,0,0
524,1,9,3,1,0,0,0
794,1,5,3,1,0,0,0
458,0,8,3,1,0,0,0
797,0,8,3,1,0,0,0
615,0,8,3,1,0,0,0
994,0,5,3,1,0,0,0
891,1,5,3,1,0,0,0
690,0,8,3,1,0,0,0
555,0,8,3,1,0,0,0
990,0,9,3,1,0,0,0
1030,1,9,3,1,0,0,0
480,0,8,3,1,0,0,0
775,0,8,3,1,0,0,0
981,0,1,3,1,0,0,0
792,0,6,3,1,0,0,0
674,0,5,3,1,0,0,0
651,1,9,3,1,0,0,0
608,0,3,3,1,0,0,0
1053,0,9,3,1,0,0,0
485,0,8,3,1,0,0,0
485,0,8,3,1,0,0,0
984,0,8,3,1,0,0,0
984,0,8,3,1,0,0,0
655,0,8,3,1,0,0,0
623,0,8,3,1,0,0,0
1046,0,8,3,1,0,0,0
908,1,2,3,1,0,0,0
1161,0,8,3,1,0,0,0
1161,0,8,3,1,0,0,0
768,0,8,3,1,0,0,0
677,0,8,3,1,0,0,0
535,1,9,3,1,0,0,0
799,0,1,3,1,0,0,0
893,0,8,3,1,0,0,0
705,0,5,3,1,0,0,0
908,0,5,3,1,0,0,0
688,0,8,3,1,0,0,0
1019,0,8,3,1,0,0,0
907,1,2,3,1,0,0,0
735,0,5,3,1,0,0,0
1085,0,8,3,1,0,0,0
1053,0,9,3,1,0,0,0
1053,0,9,3,1,0,0,0
1053,0,9,3,1,0,0,0
756,0,8,3,1,0,0,0
1079,0,8,3,1,0,0,0
481,0,5,3,1,0,0,0
1152,0,8,3,1,0,0,0
1093,1,8,3,1,0,0,0
774,0,9,3,1,0,0,0
1007,0,8,3,1,0,0,0
961,0,8,3,1,0,0,0
964,0,5,3,1,0,0,0
712,0,8,3,1,0,0,0
439,1,2,3,1,0,0,0
450,0,8,3,1,0,0,0
860,1,9,3,1,0,0,0
1051,1,1,3,1,0,0,0
728,1,8,3,1,0,0,0
1051,1,8,3,1,0,0,0
1051,1,8,3,1,0,0,0
750,0,9,3,1,0,0,0
530,1,8,3,1,0,0,0
919,1,9,3,1,0,0,0
877,0,9,3,1,0,0,0
682,0,5,3,1,0,0,0
860,0,8,3,1,0,0,0
1054,1,8,3,1,0,0,0
1054,1,8,3,1,0,0,0
1054,0,8,3,1,0,0,0
907,1,2,3,1,0,0,0
998,1,8,3,1,0,0,0
990,0,8,3,1,0,0,0
907,1,2,3,1,0,0,0
800,0,8,3,1,0,0,0
1146,1,3,3,1,0,0,0
1064,0,8,3,1,0,0,0
984,0,8,3,1,0,0,0
1020,0,8,3,1,0,0,0
488,1,8,3,1,0,0,0
993,1,3,3,1,0,0,0
959,0,8,3,1,0,0,0
638,1,0,3,1,0,0,0
638,1,0,3,1,0,0,0
638,1,0,3,1,0,0,0
638,1,0,3,1,0,0,0
640,1,0,3,1,0,0,0
717,0,5,4,1,0,0,0
973,0,2,4,1,0,0,0
1001,0,8,4,1,0,0,0
1001,0,8,4,1,0,0,0
934,0,8,4,1,0,0,0
600,0,8,4,1,0,0,0
570,0,8,4,1,0,0,0
1034,0,8,4,1,0,0,0
1026,0,9,4,1,0,0,0
937,1,9,4,1,0,0,0
475,0,9,4,1,0,0,0
551,0,8,4,1,0,0,0
624,0,8,4,1,0,0,0
705,0,8,4,1,0,0,0
859,0,8,4,1,0,0,0
601,0,1,4,1,0,0,0
688,0,8,4,1,0,0,0
910,0,1,4,1,0,0,0
984,0,8,4,1,0,0,0
587,0,8,4,1,0,0,0
636,0,1,4,1,0,0,0
898,1,2,4,1,0,0,0
994,0,8,4,1,0,0,0
710,0,8,4,1,0,0,0
639,0,1,4,1,0,0,0
727,0,8,4,1,0,0,0
621,0,5,4,1,0,0,0
710,0,8,4,1,0,0,0
701,0,8,4,1,0,0,0
1077,0,1,4,1,0,0,0
933,1,4,4,1,0,0,0
523,0,5,4,1,0,0,0
860,0,4,4,1,0,0,0
847,0,9,4,1,0,0,0
642,0,8,4,1,0,0,0
449,1,9,4,1,0,0,0
476,0,1,4,1,0,0,0
995,1,2,4,1,0,0,0
615,0,8,4,1,0,0,0
439,0,8,4,1,0,0,0
849,1,2,4,1,0,0,0
994,1,2,4,1,0,0,0
670,0,8,4,1,0,0,0
1075,0,1,4,1,0,0,0
730,0,5,4,1,0,0,0
977,0,5,4,1,0,0,0
824,0,8,4,1,0,0,0
1080,0,8,4,1,0,0,0
959,0,1,4,1,0,0,0
494,0,6,4,1,0,0,0
535,0,8,4,1,0,0,0
698,0,5,4,1,0,0,0
527,0,9,4,1,0,0,0
483,0,8,4,1,0,0,0
806,0,8,4,1,0,0,0
1056,1,2,4,1,0,0,0
989,1,8,4,1,0,0,0
719,0,8,4,1,0,0,0
778,1,4,4,1,0,0,0
1088,0,0,4,1,0,0,0
975,0,8,4,1,0,0,0
778,0,8,4,1,0,0,0
1099,0,5,4,1,0,0,0
911,0,7,4,1,0,0,0
995,1,0,4,1,0,0,0
1053,0,9,4,1,0,0,0
735,0,8,4,1,0,0,0
1163,0,8,4,1,0,0,0
535,0,5,4,1,0,0,0
977,0,9,4,1,0,0,0
999,0,3,4,1,0,0,0
989,0,9,4,1,0,0,0
812,0,8,4,1,0,0,0
459,0,9,4,1,0,0,0
776,0,9,4,1,0,0,0
624,0,9,4,1,0,0,0
580,0,8,4,1,0,0,0
494,0,8,4,1,0,0,0
957,0,3,4,1,0,0,0
464,0,5,4,1,0,0,0
1013,0,8,4,1,0,0,0
462,0,3,4,1,0,0,0
965,0,5,4,1,0,0,0
993,0,1,4,1,0,0,0
573,0,8,4,1,0,0,0
1019,1,8,4,1,0,0,0
660,0,8,4,1,0,0,0
769,0,8,4,1,0,0,0
712,1,7,4,1,0,0,0
836,0,7,4,1,0,0,0
583,0,5,4,1,0,0,0
719,0,5,4,1,0,0,0
927,0,5,4,1,0,0,0
638,0,8,4,1,0,0,0
583,0,5,4,1,0,0,0
896,0,4,4,1,0,0,0
727,0,8,4,1,0,0,0
643,0,8,4,1,0,0,0
623,0,8,4,1,0,0,0
853,0,8,4,1,0,0,0
853,0,8,4,1,0,0,0
772,0,7,4,1,0,0,0
1012,0,8,4,1,0,0,0
471,0,1,4,1,0,0,0
991,0,1,4,1,0,0,0
464,0,5,4,1,0,0,0
1161,0,9,4,1,0,0,0
586,1,9,4,1,0,0,0
713,1,7,4,1,0,0,0
891,1,9,4,1,0,0,0
705,0,8,4,1,0,0,0
688,1,3,4,1,0,0,0
688,1,3,4,1,0,0,0
1075,0,3,4,1,0,0,0
475,0,8,4,1,0,0,0
908,1,9,4,1,0,0,0
651,0,9,4,1,0,0,0
528,0,8,4,1,0,0,0
891,0,8,4,1,0,0,0
805,0,8,4,1,0,0,0
826,0,5,4,1,0,0,0
474,0,6,4,1,0,0,0
919,1,9,4,1,0,0,0
1066,0,5,4,1,0,0,0
1066,0,5,4,1,0,0,0
751,0,8,4,1,0,0,0
894,0,8,4,1,0,0,0
671,0,3,4,1,0,0,0
682,0,9,4,1,0,0,0
581,0,0,4,1,0,0,0
575,0,5,4,1,0,0,0
688,0,3,4,1,0,0,0
430,0,5,4,1,0,0,0
538,0,8,4,1,0,0,0
993,1,9,4,1,0,0,0
562,1,6,4,1,0,0,0
651,0,5,4,1,0,0,0
1055,0,5,4,1,0,0,0
681,0,9,4,1,0,0,0
1146,1,9,4,1,0,0,0
514,0,8,4,1,0,0,0
536,0,8,4,1,0,0,0
885,0,8,4,1,0,0,0
1066,1,9,4,1,0,0,0
1048,0,9,4,1,0,0,0
475,1,9,4,1,0,0,0
1084,0,8,4,1,0,0,0
539,0,8,4,1,0,0,0
586,0,3,4,1,0,0,0
995,0,9,4,1,0,0,0
458,0,4,4,1,0,0,0
815,0,8,4,1,0,0,0
1048,0,9,4,1,0,0,0
861,0,1,4,1,0,0,0
1051,0,9,4,1,0,0,0
933,0,8,4,1,0,0,0
1147,0,8,4,1,0,0,0
933,0,8,4,1,0,0,0
931,0,8,4,1,0,0,0
1032,0,8,4,1,0,0,0
468,0,8,4,1,0,0,0
676,1,8,4,1,0,0,0
